PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
18, 662282039, 4.762548446655273, 5.419888496398926, 32.41389846801758, -0.9766125082969666, 0.8352870345115662, 9.855277061462402, -0.5659977197647095, -3.299830436706543, 0.5579932928085327, 0.3671875, 0.352294921875, -0.758544921875, 
19, 662290372, 4.7593889236450195, 5.4111762046813965, 32.4522590637207, -1.02103853225708, 0.8291352391242981, 9.86182975769043, -0.49589160084724426, -3.114562749862671, 0.44298532605171204, 0.3642578125, 0.34765625, -0.760498046875, 
20, 662298705, 4.754505634307861, 5.384585380554199, 32.45515441894531, -1.0109386444091797, 0.8467194437980652, 9.875127792358398, -0.618020236492157, -3.1522927284240723, 0.6108354330062866, 0.36669921875, 0.34765625, -0.759521484375, 
21, 662307038, 4.752584457397461, 5.375382423400879, 32.50191116333008, -1.0134245157241821, 0.8038869500160217, 9.903145790100098, -0.46400192379951477, -3.1720924377441406, 0.5984894037246704, 0.36328125, 0.349609375, -0.758544921875, 
22, 662315371, 4.748768329620361, 5.3487982749938965, 32.504295349121094, -1.0057237148284912, 0.8491570949554443, 9.841455459594727, -0.4839297831058502, -3.1556482315063477, 0.5477988123893738, 0.3623046875, 0.3505859375, -0.757568359375, 
23, 662323704, 4.746245384216309, 5.340498447418213, 32.53749084472656, -1.0209511518478394, 0.8338949680328369, 9.873316764831543, -0.49230557680130005, -3.178572654724121, 0.52162104845047, 0.3623046875, 0.34912109375, -0.760009765625, 
24, 662332037, 4.741568565368652, 5.313103199005127, 32.53976821899414, -1.0111042261123657, 0.8258923292160034, 9.85910415649414, -0.5873600244522095, -3.2538788318634033, 0.5418051481246948, 0.36328125, 0.3515625, -0.758544921875, 
25, 662340370, 4.738522529602051, 5.305020332336426, 32.56416320800781, -0.9949946999549866, 0.8267967700958252, 9.89064884185791, -0.7020605206489563, -3.2341043949127197, 0.5540486574172974, 0.36328125, 0.35107421875, -0.756591796875, 
26, 662348703, 4.734500408172607, 5.277451992034912, 32.566566467285156, -0.9632426500320435, 0.8370013236999512, 9.856047630310059, -0.5085962414741516, -3.2736783027648926, 0.5592739582061768, 0.36083984375, 0.34765625, -0.760009765625, 
27, 662357036, 4.732450485229492, 5.269471168518066, 32.59348678588867, -1.0026620626449585, 0.7943213582038879, 9.84611988067627, -0.5648707151412964, -3.1688649654388428, 0.7023807168006897, 0.3623046875, 0.35107421875, -0.757568359375, 
28, 662365369, 4.7287278175354, 5.240750312805176, 32.597816467285156, -0.9905660152435303, 0.8266192674636841, 9.861237525939941, -0.4956097900867462, -3.393656015396118, 0.7983829379081726, 0.36474609375, 0.349609375, -0.759033203125, 
29, 662373702, 4.727010726928711, 5.231603145599365, 32.617042541503906, -0.9689712524414062, 0.8186337947845459, 9.859709739685059, -0.4444325566291809, -3.170530319213867, 0.5834794640541077, 0.36669921875, 0.350341796875, -0.758056640625, 
30, 662382035, 4.723403453826904, 5.205661296844482, 32.61973571777344, -0.9880024790763855, 0.838251531124115, 9.86246395111084, -0.46236249804496765, -3.077089309692383, 0.5771783590316772, 0.36328125, 0.35498046875, -0.762451171875, 
31, 662390368, 4.722833156585693, 5.196606636047363, 32.66727828979492, -1.0253095626831055, 0.8177379369735718, 9.883710861206055, -0.2965616285800934, -3.031444787979126, 0.6005385518074036, 0.3623046875, 0.35107421875, -0.760009765625, 
32, 662398701, 4.720427513122559, 5.170293807983398, 32.67161178588867, -1.026856541633606, 0.8211330771446228, 9.860489845275879, -0.3362380564212799, -3.105341672897339, 0.7761498093605042, 0.36279296875, 0.3486328125, -0.760009765625, 
33, 662407034, 4.719050884246826, 5.158710956573486, 32.68783950805664, -1.0076587200164795, 0.806014358997345, 9.873517036437988, -0.4128758907318115, -3.3657875061035156, 0.6764847636222839, 0.361328125, 0.34814453125, -0.759033203125, 
34, 662415367, 4.715529918670654, 5.13083028793335, 32.69070053100586, -1.007498860359192, 0.8053925633430481, 9.91443920135498, -0.4526548385620117, -3.3066442012786865, 0.6162657737731934, 0.36279296875, 0.35205078125, -0.760498046875, 
35, 662423700, 4.713521480560303, 5.119965553283691, 32.71995162963867, -1.031044602394104, 0.8252243399620056, 9.862408638000488, -0.4481467008590698, -3.3396353721618652, 0.7620619535446167, 0.36181640625, 0.35205078125, -0.756103515625, 
36, 662432033, 4.711042404174805, 5.0923237800598145, 32.723079681396484, -1.0147022008895874, 0.828330397605896, 9.882923126220703, -0.3310639560222626, -3.2757787704467773, 0.6446974277496338, 0.36328125, 0.3515625, -0.756103515625, 
37, 662440366, 4.708892345428467, 5.081629753112793, 32.75929260253906, -0.9794995188713074, 0.8260417580604553, 9.849893569946289, -0.4197404980659485, -3.3690662384033203, 0.645389199256897, 0.36328125, 0.35107421875, -0.760498046875, 
38, 662448699, 4.706120014190674, 5.05299186706543, 32.762428283691406, -1.0194616317749023, 0.8182855248451233, 9.900697708129883, -0.36559200286865234, -3.395397663116455, 0.656326413154602, 0.36279296875, 0.3515625, -0.759521484375, 
39, 662457032, 4.704169750213623, 5.040981769561768, 32.78044128417969, -0.9927806854248047, 0.8214361071586609, 9.889842987060547, -0.416922926902771, -3.4936535358428955, 0.6222593784332275, 0.3623046875, 0.35009765625, -0.758544921875, 
40, 662465365, 4.701231002807617, 5.012372016906738, 32.78419876098633, -1.008209466934204, 0.8137398362159729, 9.870645523071289, -0.3910781741142273, -3.387277841567993, 0.7287378907203674, 0.3623046875, 0.349609375, -0.761474609375, 
41, 662473698, 4.699592590332031, 5.00087308883667, 32.81221389770508, -1.0105443000793457, 0.8261627554893494, 9.871374130249023, -0.37481313943862915, -3.411893129348755, 0.7203620076179504, 0.36279296875, 0.34814453125, -0.759521484375, 
42, 662482031, 4.696757793426514, 4.970130920410156, 32.81642532348633, -1.002094030380249, 0.8147488832473755, 9.87179183959961, -0.38421350717544556, -3.6382458209991455, 0.80373615026474, 0.365234375, 0.353515625, -0.762451171875, 
43, 662490364, 4.69508695602417, 4.956761837005615, 32.845497131347656, -1.000495433807373, 0.8326579928398132, 9.865175247192383, -0.37842467427253723, -3.6414730548858643, 0.7380869388580322, 0.361328125, 0.35107421875, -0.759521484375, 
44, 662498697, 4.69168758392334, 4.925997734069824, 32.8480339050293, -0.974743664264679, 0.8448691368103027, 9.876333236694336, -0.43400755524635315, -3.6575329303741455, 0.6009482741355896, 0.3623046875, 0.349609375, -0.758056640625, 
45, 662507030, 4.690037727355957, 4.914214134216309, 32.86532211303711, -0.9980274438858032, 0.802513837814331, 9.829817771911621, -0.3785015940666199, -3.4414007663726807, 0.6875244975090027, 0.36376953125, 0.3505859375, -0.759521484375, 
46, 662515363, 4.687148094177246, 4.8853440284729, 32.8690185546875, -1.0049231052398682, 0.8258211612701416, 9.865506172180176, -0.3845977783203125, -3.4201154708862305, 0.7221037745475769, 0.36181640625, 0.35107421875, -0.760986328125, 
47, 662523696, 4.686146259307861, 4.872628211975098, 32.888118743896484, -1.0065345764160156, 0.8143519163131714, 9.900967597961426, -0.3260692358016968, -3.5024139881134033, 0.8376752138137817, 0.36474609375, 0.3544921875, -0.759033203125, 
48, 662532029, 4.684300422668457, 4.843001842498779, 32.89209747314453, -0.9797875285148621, 0.8359796404838562, 9.880903244018555, -0.26136770844459534, -3.507408618927002, 0.7631121873855591, 0.3642578125, 0.35009765625, -0.758056640625, 
49, 662540362, 4.684030055999756, 4.831228256225586, 32.93126678466797, -0.9967749714851379, 0.8157086372375488, 9.876437187194824, -0.21672207117080688, -3.408947706222534, 0.6430326104164124, 0.36181640625, 0.34814453125, -0.760009765625, 
50, 662548695, 4.681778907775879, 4.802631855010986, 32.934173583984375, -0.9716575741767883, 0.8428241014480591, 9.871051788330078, -0.2988925576210022, -3.3956024646759033, 0.6244367361068726, 0.3642578125, 0.349609375, -0.761474609375, 
51, 662557028, 4.680734157562256, 4.791297912597656, 32.9628791809082, -1.0015661716461182, 0.8261603713035583, 9.870585441589355, -0.3067304790019989, -3.3380215167999268, 0.5148077607154846, 0.36279296875, 0.349609375, -0.759521484375, 
52, 662565361, 4.678734302520752, 4.76358699798584, 32.965267181396484, -1.004637360572815, 0.8147147297859192, 9.918905258178711, -0.26510733366012573, -3.2939395904541016, 0.5519996285438538, 0.36376953125, 0.35009765625, -0.761474609375, 
53, 662573694, 4.677420139312744, 4.752038955688477, 33.00178909301758, -1.0097419023513794, 0.8163263201713562, 9.892204284667969, -0.3663604259490967, -3.3347690105438232, 0.5926494598388672, 0.36572265625, 0.3515625, -0.761474609375, 
54, 662582027, 4.675562381744385, 4.723155975341797, 33.00465393066406, -0.9834774732589722, 0.8324152827262878, 9.87021255493164, -0.2514549791812897, -3.4318723678588867, 0.618827223777771, 0.3623046875, 0.3525390625, -0.759033203125, 
55, 662590360, 4.675007343292236, 4.711947917938232, 33.02766036987305, -0.9871330857276917, 0.8302929997444153, 9.885645866394043, -0.2570388615131378, -3.3038523197174072, 0.5502322316169739, 0.36376953125, 0.35107421875, -0.760009765625, 
56, 662598693, 4.672708988189697, 4.684720516204834, 33.03117752075195, -0.9814431071281433, 0.8227559924125671, 9.85312557220459, -0.3107263147830963, -3.228520631790161, 0.6790462136268616, 0.35986328125, 0.34765625, -0.760498046875, 
57, 662607026, 4.672266006469727, 4.672445297241211, 33.06252670288086, -1.0043967962265015, 0.8207759857177734, 9.850735664367676, -0.2572181820869446, -3.4120724201202393, 0.5598632097244263, 0.36376953125, 0.35009765625, -0.758056640625, 
58, 662615359, 4.668968677520752, 4.644270420074463, 33.065818786621094, -0.9597655534744263, 0.8183961510658264, 9.829948425292969, -0.42606720328330994, -3.3446044921875, 0.660834550857544, 0.36181640625, 0.349609375, -0.759521484375, 
59, 662623692, 4.667596817016602, 4.63391637802124, 33.097476959228516, -0.9683694839477539, 0.8288307785987854, 9.86390495300293, -0.36966460943222046, -3.1773431301116943, 0.5619122385978699, 0.35888671875, 0.34912109375, -0.760498046875, 
60, 662632025, 4.665186405181885, 4.60733699798584, 33.10022735595703, -1.0046061277389526, 0.8177362680435181, 9.847268104553223, -0.3152599632740021, -3.159541130065918, 0.5775625109672546, 0.36328125, 0.3505859375, -0.759033203125, 
61, 662640358, 4.664269924163818, 4.597269535064697, 33.11085891723633, -1.0001229047775269, 0.83181232213974, 9.899124145507812, -0.3103164732456207, -3.1150238513946533, 0.4627852439880371, 0.3603515625, 0.35302734375, -0.761474609375, 
62, 662648691, 4.661931037902832, 4.571455001831055, 33.11381912231445, -1.0053883790969849, 0.835248589515686, 9.877954483032227, -0.3081904947757721, -3.066126585006714, 0.5940325260162354, 0.36376953125, 0.35107421875, -0.760009765625, 
63, 662657024, 4.661860942840576, 4.561246871948242, 33.12824249267578, -1.0050653219223022, 0.8442103862762451, 9.862099647521973, -0.2197701632976532, -3.13039231300354, 0.599052906036377, 0.361328125, 0.34814453125, -0.760498046875, 
64, 662665357, 4.659367561340332, 4.533935546875, 33.13080978393555, -0.9824570417404175, 0.8181813359260559, 9.86191177368164, -0.3239688575267792, -3.251317262649536, 0.5627831816673279, 0.365234375, 0.35009765625, -0.760009765625, 
65, 662673690, 4.657627582550049, 4.524100303649902, 33.15089416503906, -0.994047224521637, 0.8287713527679443, 9.862997055053711, -0.4376704692840576, -3.096914768218994, 0.6009995937347412, 0.3603515625, 0.34814453125, -0.757568359375, 
66, 662682023, 4.654222011566162, 4.498594284057617, 33.15410232543945, -1.0045199394226074, 0.8246913552284241, 9.852992057800293, -0.43874621391296387, -3.0297796726226807, 0.6224642992019653, 0.36279296875, 0.349609375, -0.760009765625, 
67, 662690356, 4.653573989868164, 4.487997531890869, 33.17591094970703, -0.9795248508453369, 0.8369223475456238, 9.865656852722168, -0.29827776551246643, -3.190713882446289, 0.5198025107383728, 0.3603515625, 0.34716796875, -0.758544921875, 
68, 662698689, 4.650166034698486, 4.462502956390381, 33.17959213256836, -0.9715411067008972, 0.8307394981384277, 9.90999698638916, -0.4443557858467102, -3.023325204849243, 0.6750760078430176, 0.36279296875, 0.35009765625, -0.759033203125, 
69, 662707022, 4.649130344390869, 4.452557563781738, 33.20561981201172, -1.0078370571136475, 0.8287544846534729, 9.899040222167969, -0.3561915457248688, -3.1086456775665283, 0.5750267505645752, 0.361328125, 0.35009765625, -0.757568359375, 
70, 662715355, 4.646162033081055, 4.425902366638184, 33.20932388305664, -1.0108630657196045, 0.8139439225196838, 9.844758033752441, -0.390514612197876, -3.1629226207733154, 0.6869866251945496, 0.36328125, 0.34765625, -0.759033203125, 
71, 662723688, 4.644129276275635, 4.416550159454346, 33.233856201171875, -0.9430676698684692, 0.8531817197799683, 9.859733581542969, -0.471942275762558, -3.036004066467285, 0.5066879987716675, 0.36083984375, 0.34814453125, -0.759033203125, 
72, 662732021, 4.6407012939453125, 4.391756057739258, 33.23625946044922, -0.9780455827713013, 0.8344349265098572, 9.887186050415039, -0.43380266427993774, -2.955831527709961, 0.5143978595733643, 0.36474609375, 0.3505859375, -0.758056640625, 
73, 662740354, 4.639169692993164, 4.3816938400268555, 33.25745391845703, -1.0013819932937622, 0.8212937712669373, 9.888579368591309, -0.41553980112075806, -3.1132309436798096, 0.46616628766059875, 0.361328125, 0.3486328125, -0.758544921875, 
74, 662748687, 4.635595798492432, 4.3564934730529785, 33.259849548339844, -1.0028283596038818, 0.8171668648719788, 9.874642372131348, -0.4503238797187805, -3.0049853324890137, 0.516216516494751, 0.3623046875, 0.34814453125, -0.754150390625, 
75, 662757020, 4.633875370025635, 4.3466596603393555, 33.289154052734375, -1.0000083446502686, 0.8257417678833008, 9.882547378540039, -0.44409966468811035, -3.0820839405059814, 0.512681782245636, 0.36181640625, 0.34814453125, -0.760986328125, 
76, 662765353, 4.630514144897461, 4.319904804229736, 33.291934967041016, -1.0105968713760376, 0.8327042460441589, 9.872635841369629, -0.4285261332988739, -3.187230348587036, 0.5761025547981262, 0.3623046875, 0.3505859375, -0.759033203125, 
77, 662773686, 4.628573894500732, 4.309413909912109, 33.3165397644043, -0.9807332158088684, 0.8411703109741211, 9.859430313110352, -0.46576929092407227, -3.1689419746398926, 0.5096080303192139, 0.361328125, 0.3505859375, -0.757568359375, 
78, 662782019, 4.624541759490967, 4.283074855804443, 33.31935501098633, -1.023859977722168, 0.8097406029701233, 9.86345386505127, -0.5087499618530273, -3.141047954559326, 0.5728238821029663, 0.35986328125, 0.3515625, -0.760498046875, 
79, 662790352, 4.623672008514404, 4.271864414215088, 33.34373092651367, -1.025090217590332, 0.820084273815155, 9.902713775634766, -0.3552694618701935, -3.2483718395233154, 0.64500492811203, 0.3623046875, 0.34814453125, -0.760009765625, 
80, 662798685, 4.621438026428223, 4.2441630363464355, 33.3466796875, -0.9845079183578491, 0.8360363245010376, 9.879916191101074, -0.29402583837509155, -3.3026485443115234, 0.6027158498764038, 0.36474609375, 0.3515625, -0.760986328125, 
81, 662807018, 4.620752334594727, 4.232852458953857, 33.37491226196289, -1.0151751041412354, 0.8067048192024231, 9.868861198425293, -0.3203316032886505, -3.2877659797668457, 0.5950570702552795, 0.36279296875, 0.349609375, -0.759033203125, 
82, 662815351, 4.617820739746094, 4.205403804779053, 33.37862777709961, -0.9920512437820435, 0.8043124675750732, 9.870473861694336, -0.3839317858219147, -3.2664811611175537, 0.6914947628974915, 0.36181640625, 0.34912109375, -0.759033203125, 
83, 662823684, 4.618546009063721, 4.19390869140625, 33.405033111572266, -0.9923447966575623, 0.8335670828819275, 9.831016540527344, -0.1589619368314743, -3.306746482849121, 0.7163405418395996, 0.361328125, 0.3505859375, -0.758056640625, 
84, 662832017, 4.617049217224121, 4.167216777801514, 33.40753173828125, -0.9708003997802734, 0.8073626160621643, 9.883859634399414, -0.20148156583309174, -3.1897406578063965, 0.5371689200401306, 0.3623046875, 0.35205078125, -0.758056640625, 
85, 662840350, 4.618012428283691, 4.1574015617370605, 33.42971420288086, -0.9789227247238159, 0.831144392490387, 9.879486083984375, -0.11080717295408249, -3.1260123252868652, 0.4715196192264557, 0.36181640625, 0.35107421875, -0.761474609375, 
86, 662848683, 4.616582870483398, 4.131746768951416, 33.43256759643555, -0.9853772521018982, 0.8276255130767822, 9.836421012878418, -0.19707591831684113, -3.0636417865753174, 0.5685974955558777, 0.36083984375, 0.35302734375, -0.760009765625, 
87, 662857016, 4.618458271026611, 4.121865749359131, 33.4532585144043, -1.009971261024475, 0.8165748715400696, 9.889349937438965, -0.0028431799728423357, -3.1233744621276855, 0.5364261269569397, 0.36181640625, 0.34716796875, -0.761962890625, 
88, 662865349, 4.618669509887695, 4.095157146453857, 33.4563102722168, -0.9703566431999207, 0.8218355178833008, 9.895662307739258, -0.00007684269803576171, -3.1891257762908936, 0.6018191576004028, 0.36328125, 0.34814453125, -0.759033203125, 
89, 662873682, 4.620579719543457, 4.084414005279541, 33.481021881103516, -0.9693813323974609, 0.821940004825592, 9.89627456665039, -0.0006659701466560364, -3.2301344871520996, 0.5836843252182007, 0.3603515625, 0.34912109375, -0.758056640625, 
90, 662882015, 4.621219158172607, 4.058053970336914, 33.483890533447266, -0.9970249533653259, 0.837141215801239, 9.865220069885254, 0.05195847526192665, -3.1516008377075195, 0.5761537551879883, 0.36279296875, 0.34716796875, -0.757568359375, 
91, 662890348, 4.622762680053711, 4.048602104187012, 33.50233459472656, -1.0211931467056274, 0.8357875347137451, 9.835799217224121, -0.038882408291101456, -3.0707881450653076, 0.5308422446250916, 0.365234375, 0.34912109375, -0.760498046875, 
92, 662898681, 4.623504638671875, 4.022167205810547, 33.504878997802734, -0.9715433120727539, 0.8426993489265442, 9.863581657409668, 0.06745508313179016, -3.1663801670074463, 0.5380397439002991, 0.3623046875, 0.3486328125, -0.758544921875, 
93, 662907014, 4.625513076782227, 4.013034343719482, 33.53403854370117, -1.0022609233856201, 0.8322078585624695, 9.852752685546875, 0.011487984098494053, -3.0496561527252197, 0.5052279829978943, 0.36083984375, 0.35205078125, -0.757568359375, 
94, 662915347, 4.6253228187561035, 3.986776351928711, 33.53622817993164, -0.9912956953048706, 0.8265602588653564, 9.878518104553223, -0.04169997200369835, -3.149449348449707, 0.49303555488586426, 0.36181640625, 0.35009765625, -0.760498046875, 
95, 662923680, 4.627198696136475, 3.9777817726135254, 33.55439758300781, -0.9914432168006897, 0.8540788888931274, 9.88851547241211, -0.009477267041802406, -3.0381813049316406, 0.5188291072845459, 0.3603515625, 0.3486328125, -0.755615234375, 
96, 662932013, 4.627676963806152, 3.9530065059661865, 33.55717086791992, -0.9735366702079773, 0.8340281844139099, 9.866230964660645, 0.03410535678267479, -2.967921495437622, 0.5458778142929077, 0.36181640625, 0.34912109375, -0.759521484375, 
97, 662940346, 4.62971830368042, 3.9446678161621094, 33.57859420776367, -0.9779621958732605, 0.8396572470664978, 9.874424934387207, 0.0026254593394696712, -2.964463472366333, 0.5318668484687805, 0.3583984375, 0.35107421875, -0.758544921875, 
98, 662948679, 4.630520343780518, 3.919095516204834, 33.580928802490234, -0.9899469614028931, 0.8454083800315857, 9.879295349121094, 0.07690674066543579, -3.0697121620178223, 0.5036142468452454, 0.36328125, 0.3505859375, -0.759033203125, 
99, 662957012, 4.63313627243042, 3.9102444648742676, 33.593963623046875, -0.9902978539466858, 0.8402647376060486, 9.856093406677246, 0.06842842698097229, -3.023913860321045, 0.5531265735626221, 0.361328125, 0.3486328125, -0.760986328125, 
100, 662965345, 4.633434295654297, 3.885468006134033, 33.596858978271484, -0.9972096681594849, 0.8478665947914124, 9.84794807434082, 0.01307606790214777, -2.972839593887329, 0.5595045685768127, 0.361328125, 0.3486328125, -0.759033203125, 
101, 662973678, 4.635921478271484, 3.8780174255371094, 33.61874008178711, -0.9994769096374512, 0.8168303370475769, 9.857505798339844, 0.054724808782339096, -2.872687578201294, 0.432509183883667, 0.36279296875, 0.349609375, -0.764404296875, 
102, 662982011, 4.636678218841553, 3.853715181350708, 33.62137222290039, -0.9850224852561951, 0.8387887477874756, 9.887063980102539, 0.06822352111339569, -2.920560836791992, 0.5238751769065857, 0.3583984375, 0.3486328125, -0.759521484375, 
103, 662990344, 4.639415740966797, 3.8459975719451904, 33.64619064331055, -1.0037257671356201, 0.8466069102287292, 9.866652488708496, 0.07383303344249725, -2.9011707305908203, 0.6139603853225708, 0.361328125, 0.35107421875, -0.758544921875, 
104, 662998677, 4.640030860900879, 3.821763753890991, 33.649131774902344, -1.0029889345169067, 0.8431318998336792, 9.87089729309082, 0.049473896622657776, -2.9123899936676025, 0.5604267120361328, 0.36181640625, 0.3505859375, -0.761962890625, 
105, 663007010, 4.641597747802734, 3.8138561248779297, 33.66718673706055, -0.9953867197036743, 0.8156805634498596, 9.87099552154541, -0.06810824573040009, -2.936518430709839, 0.5846577286720276, 0.3623046875, 0.35107421875, -0.759033203125, 
106, 663015343, 4.642364978790283, 3.7884929180145264, 33.670467376708984, -0.9992475509643555, 0.8322466015815735, 9.890239715576172, 0.06486805528402328, -3.0454559326171875, 0.6105024814605713, 0.359375, 0.3486328125, -0.760009765625, 
107, 663023676, 4.644107341766357, 3.779982089996338, 33.693782806396484, -1.023635983467102, 0.8234037756919861, 9.901287078857422, -0.040649786591529846, -3.0283193588256836, 0.521416187286377, 0.36181640625, 0.3525390625, -0.760009765625, 
108, 663032009, 4.64382266998291, 3.7531676292419434, 33.6961669921875, -0.9790816307067871, 0.8486891984939575, 9.896111488342285, -0.0548400804400444, -3.229980707168579, 0.5163701772689819, 0.361328125, 0.3486328125, -0.761474609375, 
109, 663040342, 4.644922256469727, 3.7431294918060303, 33.71567153930664, -0.9928883910179138, 0.8418384790420532, 9.824167251586914, -0.11457246541976929, -3.224883556365967, 0.5523838400840759, 0.361328125, 0.3486328125, -0.759033203125, 
110, 663048675, 4.644341945648193, 3.718393087387085, 33.71855926513672, -0.9861786961555481, 0.8324146270751953, 9.86119270324707, -0.09359440952539444, -2.980651378631592, 0.5573785305023193, 0.36181640625, 0.34765625, -0.759521484375, 
111, 663057008, 4.645310401916504, 3.7116034030914307, 33.741146087646484, -0.9920168519020081, 0.8269224166870117, 9.867440223693848, -0.1359347403049469, -2.842693328857422, 0.5424454808235168, 0.3603515625, 0.349609375, -0.761474609375, 
112, 663065341, 4.644190788269043, 3.6868481636047363, 33.74314880371094, -0.9938121438026428, 0.8229772448539734, 9.905048370361328, -0.15063731372356415, -2.993279457092285, 0.4490046799182892, 0.3623046875, 0.34912109375, -0.757568359375, 
113, 663073674, 4.645224571228027, 3.6785850524902344, 33.761749267578125, -1.005407452583313, 0.8322999477386475, 9.880731582641602, -0.11943916231393814, -3.037745475769043, 0.45953214168548584, 0.36328125, 0.34716796875, -0.760986328125, 
114, 663082007, 4.643459796905518, 3.653381586074829, 33.76411819458008, -1.0110594034194946, 0.8304573893547058, 9.865216255187988, -0.23162952065467834, -3.0471460819244385, 0.4969801604747772, 0.36083984375, 0.35107421875, -0.758544921875, 
115, 663090340, 4.644211292266846, 3.6458120346069336, 33.790042877197266, -0.9854821562767029, 0.8429564833641052, 9.84627914428711, -0.1551966369152069, -2.9623374938964844, 0.5180350542068481, 0.36181640625, 0.3505859375, -0.759521484375, 
116, 663098673, 4.642616271972656, 3.6217803955078125, 33.79338073730469, -1.0027985572814941, 0.8427892923355103, 9.886430740356445, -0.21818207204341888, -2.8999156951904297, 0.6003080606460571, 0.36328125, 0.34765625, -0.759521484375, 
