PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
3015, 474075814, 3.9849164485931396, 53.443634033203125, 42.02798843383789, -7.58692741394043, 2.520739793777466, 10.874825477600098, -34.45505905151367, 316.392333984375, -81.85481262207031, 0.810546875, 0.741943359375, -0.4267578125, 0, 
3016, 474084147, 2.8059329986572266, 56.367313385009766, 40.9675407409668, -7.918552398681641, 2.441230535507202, 10.973697662353516, -37.44200897216797, 342.9029235839844, -93.8390884399414, 0.82275390625, 0.75048828125, -0.395751953125, 0, 
3017, 474092480, 1.2285529375076294, 59.509178161621094, 39.5006217956543, -9.692298889160156, 2.3968851566314697, 12.103574752807617, -40.28300094604492, 369.697265625, -106.5102767944336, 0.835205078125, 0.76171875, -0.364013671875, 0, 
3018, 474100813, -0.7371891140937805, 62.71845245361328, 37.620445251464844, -13.467649459838867, 2.792768716812134, 17.1854305267334, -38.37333679199219, 381.6206359863281, -110.67394256591797, 0.841796875, 0.773681640625, -0.331298828125, 0, 
3019, 474109146, -3.2710986137390137, 66.05569458007812, 35.09299850463867, -8.798112869262695, 0.5743905901908875, 7.3321146965026855, -30.642410278320312, 401.0004577636719, -116.95958709716797, 0.853271484375, 0.7841796875, -0.2978515625, 0, 
3020, 474117479, -6.212686061859131, 69.52603912353516, 31.880290985107422, -12.13077163696289, -1.4518837928771973, 12.665952682495117, 3.981830358505249, 423.9322814941406, -110.84174346923828, 0.859375, 0.791015625, -0.25927734375, 0, 
3021, 474125812, -9.310444831848145, 72.90188598632812, 28.01593589782715, -12.435159683227539, -0.6691614389419556, 11.706055641174316, 67.35137939453125, 417.7027587890625, -93.26050567626953, 0.867919921875, 0.800537109375, -0.22998046875, 0, 
3022, 474134145, -14.379576683044434, 76.21209716796875, 22.21776580810547, -11.81706714630127, 3.6985931396484375, 14.284273147583008, 62.53409957885742, 423.3231506347656, -99.87113952636719, 0.874267578125, 0.80419921875, -0.200439453125, 0, 
3023, 474142478, -23.110116958618164, 79.29117584228516, 12.895816802978516, -13.226702690124512, 1.3655438423156738, 15.53715705871582, 45.849857330322266, 421.41387939453125, -106.12777709960938, 0.87548828125, 0.809326171875, -0.170166015625, 0, 
3024, 474150811, -38.514747619628906, 81.92000579833984, -3.081359624862671, -10.258766174316406, 0.8358827233314514, 10.920896530151367, 43.665775299072266, 425.1657409667969, -107.95848846435547, 0.876220703125, 0.816650390625, -0.13720703125, 0, 
3025, 474159144, -64.17854309082031, 83.527099609375, -29.383024215698242, -10.0466890335083, 3.7509098052978516, 13.434199333190918, 52.1938362121582, 423.4637145996094, -100.88712310791016, 0.8759765625, 0.82568359375, -0.10546875, 0, 
3026, 474167477, -95.02703857421875, 83.32365417480469, -60.793704986572266, -8.034034729003906, 4.698620796203613, 14.839092254638672, 43.76197052001953, 412.0677795410156, -100.07073211669922, 0.875732421875, 0.833251953125, -0.07373046875, 0, 
3027, 474175810, -116.24815368652344, 81.43924713134766, -82.52156829833984, -11.561519622802734, -2.900681972503662, 20.43560028076172, 38.70643997192383, 387.613525390625, -121.27454376220703, 0.866455078125, 0.843505859375, -0.045654296875, 0, 
3028, 474184143, -124.58767700195312, 79.3509292602539, -91.29170989990234, -30.423315048217773, 3.0315630435943604, 35.018028259277344, 37.021480560302734, 274.83038330078125, -126.66635131835938, 0.85888671875, 0.850830078125, -0.018798828125, 0, 
3029, 474192476, -125.2635269165039, 78.16547393798828, -92.3259506225586, -20.83245277404785, 8.981406211853027, 32.913848876953125, 40.62704849243164, 98.29271697998047, -102.83186340332031, 0.85009765625, 0.856689453125, -0.00732421875, 0, 
3030, 474200809, -122.53384399414062, 77.6703109741211, -89.54427337646484, -10.441547393798828, 11.260682106018066, 29.075227737426758, 1.0260499715805054, -27.842063903808594, -88.29866790771484, 0.84716796875, 0.864501953125, -0.0087890625, 0, 
3031, 474209142, -118.486572265625, 77.7503662109375, -85.13285064697266, -5.285915374755859, 10.59721851348877, 20.74135971069336, -31.45513916015625, -104.41131591796875, -49.09173583984375, 0.83935546875, 0.86767578125, -0.01611328125, 0, 
3032, 474217475, -114.13563537597656, 78.19319152832031, -80.2008285522461, -0.37534961104393005, 9.518619537353516, 12.769926071166992, -56.87718200683594, -137.05197143554688, -7.085419654846191, 0.841552734375, 0.8701171875, -0.022705078125, 0, 
3033, 474225808, -109.5792236328125, 78.85884857177734, -74.93408966064453, 0.7239115238189697, 7.202420234680176, 8.396390914916992, -72.27657318115234, -148.4334259033203, 26.944494247436523, 0.843017578125, 0.86669921875, -0.026611328125, 0, 
3034, 474234141, -104.33646392822266, 79.69763946533203, -69.03671264648438, -0.03382812440395355, 4.385330677032471, 6.947558403015137, -66.3623275756836, -158.19467163085938, 57.740234375, 0.849853515625, 0.859375, -0.033935546875, 0, 
3035, 474242474, -97.500244140625, 80.65111541748047, -61.69694137573242, -1.2706183195114136, 2.6185810565948486, 7.239354610443115, -46.99169921875, -171.0359649658203, 83.24771118164062, 0.8603515625, 0.851318359375, -0.045654296875, 0, 
