PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
560, 1073205171, -141.84092712402344, 31.206462860107422, -104.87266540527344, -5.077630996704102, 0.6861447095870972, 8.427617073059082, 6.361452579498291, 53.66755676269531, -14.220088005065918, 0.70751953125, 0.40283203125, -0.720458984375, 0, 
561, 1073213504, -141.8689422607422, 30.792964935302734, -105.11637878417969, -5.01530122756958, 0.6427190899848938, 8.50338363647461, 7.374017238616943, 60.57042694091797, -14.69624137878418, 0.712890625, 0.40234375, -0.716552734375, 0, 
562, 1073221837, -141.95079040527344, 30.26007080078125, -105.4156265258789, -5.049525260925293, 0.9090780019760132, 8.48077392578125, 8.189506530761719, 66.33899688720703, -14.969403266906738, 0.720703125, 0.401611328125, -0.712646484375, 0, 
563, 1073230170, -141.98875427246094, 29.76541519165039, -105.71391296386719, -5.163426399230957, 0.9834960103034973, 8.447846412658691, 9.032736778259277, 71.93994903564453, -16.044448852539062, 0.72900390625, 0.401123046875, -0.707763671875, 0, 
564, 1073238503, -142.07476806640625, 29.14301300048828, -106.05780792236328, -5.27041482925415, 0.9327363967895508, 8.407346725463867, 9.744209289550781, 77.91382598876953, -17.485143661499023, 0.73779296875, 0.4013671875, -0.701904296875, 0, 
565, 1073246836, -142.11892700195312, 28.55788803100586, -106.39752197265625, -5.327940464019775, 0.9863204956054688, 8.367962837219238, 10.074874877929688, 83.4500961303711, -18.9963321685791, 0.7451171875, 0.402099609375, -0.695556640625, 0, 
566, 1073255169, -142.20936584472656, 27.84075355529785, -106.77497100830078, -5.317071437835693, 1.0888715982437134, 8.33294677734375, 10.324932098388672, 89.37828826904297, -21.124601364135742, 0.754150390625, 0.401123046875, -0.690673828125, 0, 
567, 1073263502, -142.25888061523438, 27.15035629272461, -107.14484405517578, -5.422525882720947, 1.058143138885498, 8.25000286102295, 10.284985542297363, 95.73893737792969, -23.810020446777344, 0.761474609375, 0.3984375, -0.685791015625, 0, 
568, 1073271835, -142.35755920410156, 26.32374382019043, -107.54818725585938, -5.547600269317627, 1.1212809085845947, 8.187664031982422, 9.705571174621582, 101.85140228271484, -26.307689666748047, 0.769287109375, 0.405029296875, -0.677978515625, 0, 
569, 1073280168, -142.4254608154297, 25.524211883544922, -107.95097351074219, -5.677322864532471, 1.228476643562317, 8.133094787597656, 8.75610637664795, 108.67797088623047, -28.484783172607422, 0.781982421875, 0.40576171875, -0.670654296875, 0, 
570, 1073288501, -142.55523681640625, 24.59028434753418, -108.39546203613281, -5.7102155685424805, 1.1395641565322876, 8.099367141723633, 6.7899699211120605, 115.2505111694336, -29.773408889770508, 0.792236328125, 0.40576171875, -0.665771484375, 0, 
571, 1073296834, -142.6729278564453, 23.68548011779785, -108.85552978515625, -5.815011978149414, 1.1493676900863647, 8.086174964904785, 4.278802871704102, 123.0128173828125, -30.443252563476562, 0.80224609375, 0.408447265625, -0.650634765625, 0, 
572, 1073305167, -142.86141967773438, 22.641372680664062, -109.36825561523438, -6.0459113121032715, 0.8742015957832336, 8.026956558227539, 1.355770230293274, 130.91213989257812, -30.634166717529297, 0.8115234375, 0.40771484375, -0.644287109375, 0, 
573, 1073313500, -143.0455322265625, 21.633638381958008, -109.90419006347656, -6.277200222015381, 0.7030620574951172, 7.8831377029418945, -1.9555790424346924, 138.5802001953125, -30.037242889404297, 0.826171875, 0.411376953125, -0.635986328125, 0, 
574, 1073321833, -143.29551696777344, 20.493722915649414, -110.49177551269531, -6.430575847625732, 0.7535731792449951, 7.657557964324951, -4.882706165313721, 145.8625030517578, -29.191268920898438, 0.8388671875, 0.416015625, -0.625244140625, 0, 
575, 1073330166, -143.52520751953125, 19.393619537353516, -111.09709167480469, -6.680627822875977, 0.6862682700157166, 7.536354064941406, -6.777774333953857, 152.89759826660156, -28.779436111450195, 0.848876953125, 0.418212890625, -0.608642578125, 0, 
576, 1073338499, -143.8028106689453, 18.159765243530273, -111.7353286743164, -7.053059101104736, 0.8678137063980103, 7.294551372528076, -8.884759902954102, 159.16873168945312, -29.178390502929688, 0.861572265625, 0.41650390625, -0.599365234375, 0, 
577, 1073346832, -144.0502471923828, 16.971698760986328, -112.37594604492188, -7.093541145324707, 0.987787127494812, 7.0932087898254395, -10.347304344177246, 164.61795043945312, -29.804357528686523, 0.875, 0.421630859375, -0.581787109375, 0, 
578, 1073355165, -144.3347625732422, 15.645455360412598, -113.04339599609375, -7.355988025665283, 1.1301538944244385, 6.930839538574219, -11.877907752990723, 170.9746551513672, -30.632278442382812, 0.88818359375, 0.425537109375, -0.567626953125, 0, 
579, 1073363498, -144.58444213867188, 14.363184928894043, -113.72024536132812, -7.705893516540527, 0.8586252331733704, 6.917086601257324, -12.625054359436035, 177.0866241455078, -30.87179946899414, 0.900146484375, 0.4267578125, -0.549072265625, 0, 
580, 1073371831, -144.85568237304688, 12.95390510559082, -114.41966247558594, -8.139118194580078, 0.8664520978927612, 7.5253119468688965, -12.955854415893555, 182.0889892578125, -30.960159301757812, 0.916259765625, 0.431396484375, -0.535400390625, 0, 
581, 1073380164, -145.10995483398438, 11.590592384338379, -115.119384765625, -8.166438102722168, 1.0793570280075073, 7.415004730224609, -16.167442321777344, 187.38824462890625, -32.12031936645508, 0.92822265625, 0.43603515625, -0.516357421875, 0, 
582, 1073388497, -145.42181396484375, 10.080572128295898, -115.8203125, -8.450418472290039, 1.2279611825942993, 7.242974281311035, -21.837053298950195, 192.9149932861328, -35.215087890625, 0.940673828125, 0.439208984375, -0.498291015625, 0, 
583, 1073396830, -145.74072265625, 8.598196983337402, -116.5142822265625, -8.90200138092041, 1.2588627338409424, 7.697014331817627, -28.05640411376953, 199.5788116455078, -38.36464309692383, 0.954833984375, 0.443603515625, -0.478271484375, 0, 
584, 1073405163, -146.1056671142578, 6.945816516876221, -117.20490264892578, -8.607124328613281, 1.098124623298645, 6.574471473693848, -32.8115348815918, 207.1791229248047, -42.94770431518555, 0.966796875, 0.4501953125, -0.459716796875, 0, 
585, 1073413496, -146.37741088867188, 5.317463397979736, -117.90387725830078, -9.641874313354492, 0.875973641872406, 7.736002445220947, -26.736743927001953, 215.2670440673828, -44.9914665222168, 0.976806640625, 0.458740234375, -0.43359375, 0, 
586, 1073421829, -146.5440673828125, 3.5440430641174316, -118.6145248413086, -9.420095443725586, 1.4929897785186768, 6.9063286781311035, -13.635880470275879, 221.289306640625, -46.571739196777344, 0.990234375, 0.460693359375, -0.41259765625, 0, 
587, 1073430162, -146.73464965820312, 1.7371824979782104, -119.3122329711914, -9.476602554321289, 1.8908013105392456, 8.34969711303711, -21.864547729492188, 233.6134796142578, -55.288482666015625, 1.00146484375, 0.46875, -0.38720703125, 0, 
588, 1073438495, -146.95278930664062, -0.29737409949302673, -120.03832244873047, -9.556191444396973, 0.8752830624580383, 7.1597161293029785, -25.3083553314209, 248.98162841796875, -60.44775390625, 1.011474609375, 0.477294921875, -0.35986328125, 0, 
589, 1073446828, -147.08041381835938, -2.3517069816589355, -120.78445434570312, -10.217045783996582, 1.3313897848129272, 8.350701332092285, -19.978668212890625, 262.1085205078125, -65.18431091308594, 1.01953125, 0.48193359375, -0.3310546875, 0, 
590, 1073455161, -147.14231872558594, -4.601208686828613, -121.57987213134766, -10.676806449890137, 0.37744140625, 8.304577827453613, -13.44641399383545, 275.3454895019531, -66.43244171142578, 1.02734375, 0.49072265625, -0.300048828125, 0, 
591, 1073463494, -146.91250610351562, -6.792721271514893, -122.4571533203125, -11.656599044799805, 0.26971468329429626, 8.286478996276855, 14.824884414672852, 284.2524719238281, -61.50362014770508, 1.036376953125, 0.497802734375, -0.269287109375, 0, 
592, 1073471827, -146.44674682617188, -9.14959716796875, -123.389404296875, -10.877617835998535, 0.8794342875480652, 7.6720991134643555, 40.14231491088867, 294.1279602050781, -62.639469146728516, 1.0419921875, 0.50537109375, -0.240966796875, 0, 
593, 1073480160, -145.8594207763672, -11.519862174987793, -124.35289764404297, -11.522486686706543, 1.8362308740615845, 8.925719261169434, 47.76990509033203, 306.1651611328125, -70.52637481689453, 1.050537109375, 0.510009765625, -0.20849609375, 0, 
594, 1073488493, -145.30067443847656, -14.108658790588379, -125.34113311767578, -10.042556762695312, -0.633734941482544, 8.254623413085938, 40.50603103637695, 318.56561279296875, -80.06441497802734, 1.05029296875, 0.51953125, -0.1767578125, 0, 
595, 1073496826, -144.50099182128906, -16.647794723510742, -126.44207763671875, -12.598773956298828, -1.220331072807312, 8.37870979309082, 59.3488883972168, 329.0445861816406, -77.87483215332031, 1.052978515625, 0.527587890625, -0.142822265625, 0, 
596, 1073505159, -143.4774932861328, -19.33694839477539, -127.6706314086914, -12.164999961853027, 1.5127031803131104, 7.723681449890137, 77.02442932128906, 340.41217041015625, -76.1488265991211, 1.056396484375, 0.5341796875, -0.109130859375, 0, 
597, 1073513492, -142.40219116210938, -21.95492172241211, -128.98516845703125, -12.16866683959961, 3.1822376251220703, 9.904434204101562, 72.27604675292969, 346.0359191894531, -78.78707122802734, 1.0556640625, 0.54150390625, -0.07275390625, 0, 
598, 1073521825, -141.42684936523438, -24.665302276611328, -130.3385467529297, -11.158716201782227, 3.248462200164795, 10.497169494628906, 52.518672943115234, 344.9352722167969, -83.07316589355469, 1.0478515625, 0.549072265625, -0.0390625, 0, 
599, 1073530158, -140.62322998046875, -27.179780960083008, -131.6507568359375, -8.424345016479492, 4.078305721282959, 13.23358154296875, 26.962432861328125, 329.9358825683594, -87.19567108154297, 1.048583984375, 0.56005859375, -0.002197265625, 0, 
600, 1073538491, -140.1435546875, -29.707693099975586, -132.80223083496094, -11.153158187866211, 3.247396469116211, 14.026159286499023, -8.498039245605469, 308.08697509765625, -99.68701171875, 1.0390625, 0.57275390625, 0.032958984375, 0, 
601, 1073546824, -139.78848266601562, -31.61566162109375, -133.59857177734375, -26.89456558227539, 4.903650760650635, 26.906282424926758, -6.37987756729126, 234.43594360351562, -91.89986419677734, 1.025390625, 0.58203125, 0.06298828125, 0, 
602, 1073555157, -139.62876892089844, -32.47401428222656, -133.82449340820312, -19.994068145751953, 9.16134262084961, 28.34430503845215, 4.553818225860596, 90.35969543457031, -48.944637298583984, 1.02099609375, 0.58740234375, 0.07568359375, 0, 
603, 1073563490, -139.94158935546875, -32.4033088684082, -133.56414794921875, -14.148955345153809, 10.102404594421387, 25.981224060058594, -21.05083656311035, -17.265356063842773, -22.2901554107666, 1.01708984375, 0.593505859375, 0.078125, 0, 
604, 1073571823, -140.54708862304688, -31.752046585083008, -133.09339904785156, -9.555806159973145, 8.808645248413086, 20.08604621887207, -42.887535095214844, -93.769287109375, 13.3213472366333, 1.0146484375, 0.595458984375, 0.072265625, 0, 
605, 1073580156, -141.36468505859375, -30.570171356201172, -132.5609893798828, -5.004372596740723, 6.969483852386475, 13.858989715576172, -65.583740234375, -138.34637451171875, 39.343257904052734, 1.016357421875, 0.587646484375, 0.060546875, 0, 
606, 1073588489, -142.30419921875, -29.23726463317871, -132.0250244140625, -3.5250964164733887, 4.524240493774414, 9.740362167358398, -80.90158081054688, -163.28811645507812, 55.143070220947266, 1.013427734375, 0.58349609375, 0.044921875, 0, 
607, 1073596822, -143.23294067382812, -27.64932632446289, -131.50680541992188, -2.8478991985321045, 2.081035614013672, 7.524412155151367, -82.60443115234375, -178.4794464111328, 64.4864273071289, 1.01708984375, 0.57666015625, 0.033935546875, 0, 
608, 1073605155, -144.07057189941406, -26.055017471313477, -130.98828125, -3.1479861736297607, 0.20627404749393463, 6.858583927154541, -72.63186645507812, -190.07687377929688, 68.81800079345703, 1.0146484375, 0.568359375, 0.016357421875, 0, 
609, 1073613488, -144.7544403076172, -24.259817123413086, -130.43336486816406, -4.148053169250488, -1.0012785196304321, 7.1846022605896, -54.77277374267578, -203.85308837890625, 69.34341430664062, 1.017822265625, 0.555908203125, -0.001220703125, 0, 
610, 1073621821, -145.30467224121094, -22.449445724487305, -129.7851104736328, -5.247322082519531, -1.6138924360275269, 7.903583526611328, -35.41035461425781, -222.03509521484375, 66.12987518310547, 1.017578125, 0.547119140625, -0.024658203125, 0, 
611, 1073630154, -145.73654174804688, -20.409072875976562, -129.00927734375, -6.351041316986084, -1.7588082551956177, 8.685993194580078, -19.139684677124023, -244.43914794921875, 60.321067810058594, 1.017578125, 0.541015625, -0.04638671875, 0, 
612, 1073638487, -146.10800170898438, -18.321876525878906, -128.07557678222656, -7.478878021240234, -1.7329521179199219, 9.564675331115723, -7.641670227050781, -269.76434326171875, 52.9178581237793, 1.010009765625, 0.534912109375, -0.07275390625, 0, 
